0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,86,87,88,89,90,91,92,94,96,97,98,99
214.85642,13.02162,149.74873,45.57568,136.7269,182.30246,65.10814,221.36736,234.39789,214.856521,39.064824,266.942826,143.237754,71.61883,156.259376,169.280817,286.475236,84.640438,91.15124,32.554042,312.518642,58.597453,136.726848,71.61885,227.878052,26.043227,169.280856,195.324058,13.02163,182.302462,26.043264,97.662066,188.813268,91.151585,149.748472,214.856474,260.432076,123.705629,221.36728,84.640441,214.856484,221.367286,123.705244,182.302492,143.237647,195.324096,65.108098,208.34565,78.129651,71.618904,123.705306,117.194508,208.346205,39.064914,110.683716,162.7759,175.79172,104.173471,240.899724,143.237726,65.108128,201.835515,39.065526,91.151334,175.791736,240.899738,188.81397,91.151342,104.172872,19.532473,78.129748,39.065625,201.834952,123.705354,169.281658,188.813358,71.61968,130.21762,136.726964,123.706113,52.08657,52.086574,6.510888,52.086489,136.72698,260.432182,97.662184,71.618986,123.706245,182.302497,65.108196,6.510899,110.68362
45.57561,208.34564,201.83486,299.49688,253.92175,84.64046,182.30317,97.66216,175.79178,97.662022,299.496824,58.597226,143.237628,182.303915,169.280976,13.021634,39.064818,52.086419,169.28282,136.727031,104.172844,149.748653,240.899648,266.94285,97.662052,208.345897,52.086456,52.086458,279.96473,234.389141,240.899664,84.640466,19.532434,52.08647,130.216072,91.151274,123.705276,52.086439,136.72688,136.727251,117.194442,52.086873,247.410884,91.151292,169.280894,162.770096,208.345698,104.17285,156.259302,45.575704,169.281383,182.302994,26.04331,260.432114,208.346238,32.554118,52.08646,273.454271,45.575724,149.748526,227.878128,26.04333,175.791732,169.281537,117.194468,130.216138,84.64054,71.619581,201.835592,221.367346,143.238414,84.641225,19.532552,130.21754,169.288678,65.10879,253.92136,97.662162,97.662164,71.618883,136.727735,227.878174,240.899776,104.172978,84.64058,65.10982,260.432184,32.554186,169.28099,45.575697,156.259396,260.432198,169.28091
68.4588999,357.39812,202.535093,136.1191079,132.78016,49.9261686,182.625467,99.079486,176.782479,97.1038921,106.3548824,59.36295443,149.7863328,182.8807065,167.4430576,26.10571087,41.00382212,5.302572909,170.0443382,280.911742,103.3471244,335.064646,151.1609464,205.56905,96.0197686,183.0630047,50.611056,52.9809029,52.9754593,222.4655941,251.477764,84.656166,25.18140663,53.1355085,135.4758272,93.2272207,126.1361676,55.7679229,135.822764,134.5533982,88.97623962,52.0112186,248.3208584,92.5573892,170.3682917,167.2455196,350.827698,90.7721305,306.703502,92.7130304,171.2277783,185.4851154,40.94180105,262.4659727,208.3850758,48.5361518,53.9914676,127.0466286,44.421224,147.9220326,273.9433504,25.63955965,322.388432,167.6065837,109.3325933,129.4187659,83.0363287,72.70611381,354.601144,268.2773403,248.7507414,85.17225,20.0058052,130.0226454,168.9329858,65.20813511,179.720848,269.462291,102.0601102,71.1034413,135.1743019,220.3843657,115.6508376,102.8182178,92.479608,65.1820201,151.4803112,168.3407423,172.3283145,62.40349673,157.6713378,144.6223799,328.23611
23.41551836,185.1947482,199.720853,183.654554,188.544685,178.970696,181.329697,99.038496,111.128378,97.4089821,183.0691432,58.20540243,151.5723528,180.3130865,170.4095276,10.19337553,39.60381468,8.38973638,167.404572,194.0682721,103.3810544,185.7315653,179.7304764,183.1440675,100.3858986,187.8227723,53.572756,53.3221219,176.533683,221.5864741,180.8183932,83.409966,32.2371974,74.0525985,129.4252572,91.1936507,123.1377076,53.70339339,99.059468,140.1000382,165.5705762,52.0734386,246.6126784,100.6250006,168.6262217,146.5723796,186.9809139,3.73112135,307.044102,123.3451472,168.8236883,182.3930294,3.305343305,189.0862027,209.1257138,85.31774216,49.27798,127.4632426,45.8173782,146.8170493,183.7269304,25.54254965,188.3088026,171.0010837,16.07627093,129.0419559,88.4547687,85.02510981,354.343644,182.4646003,196.2052314,86.17395,18.5669852,131.8701554,169.0458578,63.26567611,188.140448,185.4738591,112.3443664,71.38767258,136.2035429,211.5678639,193.3515068,107.6671879,65.902928,63.2402182,189.1128912,190.6277223,169.1558845,3.85241594,154.2048678,188.7137989,186.455551
0.55420219,185.00562,125.451103,185.42114,185.840045,186.756976,182.073587,97.257916,184.836949,100.1096921,183.1785812,60.26281343,149.5843754,180.6536665,124.1740432,191.7866091,39.53842292,7.358901409,163.3906562,189.0711931,104.7781944,186.4876953,189.467948,184.0843875,97.1702886,177.3935413,51.220956,53.206258,181.365083,223.0598141,185.8671452,89.411866,31.2826774,72.5269485,128.9133572,89.6192637,121.815876,51.69038339,182.519974,139.6051551,184.5559262,50.9941386,248.6795644,43.01728495,90.5403294,140.8221996,187.6759439,-1.1591162,305.6529361,154.615704,168.3392283,179.7156994,181.5680766,188.5317657,211.6899238,185.6840149,51.4237114,127.2420356,45.881424,164.3505393,185.2828904,24.73889165,187.3249126,169.4113237,2.371849112,133.8327659,28.4985313,138.0841342,353.607044,185.1675003,187.4747214,83.89585,19.9460952,140.9259447,117.2134928,65.81445911,184.177098,184.820862,38.9322364,74.126366,145.4549449,186.840174,187.0510268,105.1495978,194.713639,64.598382,186.4026092,192.6933123,164.6560545,162.2282267,154.4253978,184.5614289,182.852121
1.88024489,186.146752,190.671233,186.325584,167.796515,184.95302,180.382797,97.986096,181.33718,99.6807721,185.2397412,58.96865243,148.5099028,179.04143,191.1568276,186.3915924,39.55161752,9.38313538,7.70488452,185.7700631,102.4645642,203.1151359,189.411048,175.8312803,98.4634586,177.3459943,50.485256,50.9102219,189.309253,221.8451141,184.8518095,98.639966,31.22075834,70.7355285,129.3911172,93.4712507,125.8582576,50.70029214,187.657334,141.2808651,184.0224762,52.8953573,94.9384188,184.8972706,182.0196317,139.4272196,184.043698,4.07952175,302.7271361,176.0851472,166.8765983,177.5388694,189.8906105,184.0091527,207.1604338,187.147218,50.5242264,128.7451086,44.4972282,73.2195193,185.5041904,23.80907865,186.4115566,168.3833437,2.321472848,128.9838059,157.192224,170.6969567,354.150744,178.2716673,184.6565514,81.43175,19.1996252,30.43753393,108.7499658,63.9325,188.690408,183.2882391,184.3447302,71.22644083,180.9964535,186.4076819,187.1670168,103.7644178,186.926049,65.3676682,183.4698092,208.3358523,165.2857545,181.7057967,157.7519378,185.027637,186.072181
2.08743171,182.859852,184.189213,185.089614,186.978225,184.311756,179.833667,94.829126,177.351368,95.9144521,189.6737932,57.87743543,147.8716528,177.5001665,185.8775016,183.5860362,38.78607658,4.065581871,180.689032,183.9094842,103.6058344,182.4584892,189.6655064,187.0940625,96.0133786,180.6222397,51.377208,53.2181119,185.981553,224.8816541,183.3651447,29.20980433,28.81665134,69.3162885,130.0484372,92.2480907,122.9418876,49.60745561,184.299744,141.5387351,196.622762,52.2162786,182.4655284,184.2208306,184.0385817,119.3382596,187.5990139,12.33150025,304.4492661,195.1660172,162.8393283,173.1711294,186.2049005,184.6429727,23.18699038,214.9015049,49.89123,128.3247996,45.442524,191.5621793,187.069128,24.27520365,187.4448226,168.3378937,0.561695,130.9890859,185.486957,188.5488071,352.611444,181.2746003,197.1623377,85.917125,19.0472852,32.02135447,33.74854658,64.16455011,178.487298,188.0937791,185.6755102,70.47179783,188.3580335,185.2965556,205.3351841,109.0664278,185.517129,68.1851682,180.4695919,184.9795923,153.0935645,186.2262667,328.351596,183.454036,184.313801
4.29673,199.390442,184.974663,184.919364,184.284365,178.067026,178.884247,99.107678,186.748668,97.4134521,183.9479032,56.68499543,150.2209228,174.0242065,187.1790876,187.1073542,43.95718598,5.569048671,184.588772,188.0038631,104.0849344,184.007846,185.9577148,184.3335475,96.6005086,178.1312983,53.541456,53.2404629,186.074683,223.2279841,185.2749283,26.7204063,30.93549234,70.0165085,127.9860872,92.264774,123.9822476,53.5747329,193.833124,144.6379251,188.4502262,52.4759273,181.7462784,186.5422906,185.1370994,93.2524928,187.6566239,192.441925,303.756402,188.8481272,69.82201183,48.70678285,185.5026405,183.9710527,171.7629238,185.7881449,53.408012,129.8643926,46.9485482,188.1238593,185.7913404,28.30607065,187.9300926,168.9116137,0.132917,131.3757869,187.436957,187.4242557,351.703492,179.7732403,184.3337614,84.22865,19.8063652,-16.52536,189.5886458,66.62966969,185.955328,186.3736081,192.7405202,70.63837617,184.9526735,183.4995089,187.3998288,111.9488579,209.13219,66.1382282,185.6171879,185.8790223,17.56517545,187.4007667,186.4104178,187.8504789,184.121541
1.734612,187.07034,185.421113,187.417104,184.874115,183.969476,180.627007,97.338276,187.709108,98.0091521,185.3227932,61.42912843,147.4445054,173.0173565,153.973032,199.0170517,38.03464662,12.89924609,185.037152,187.3487331,104.8762744,186.284046,173.4588964,173.0828575,95.5526486,177.4223943,50.768628,52.7570219,185.269003,223.9533141,185.9346366,25.85041067,28.54602034,70.2546985,128.3656772,93.111474,124.3059376,54.7330829,182.431584,154.362882,186.4045562,51.0102786,185.9915584,189.0527106,187.6503294,85.47104548,182.8751649,181.139495,303.9148361,188.1547472,182.0978383,188.1964694,199.9815505,184.4066127,188.8029138,185.8822949,51.3633244,128.4415936,44.714324,185.2291393,194.7780786,26.53091865,194.1813487,170.445837,3.25715848,132.6518059,196.818237,186.3195381,355.997944,181.7550403,184.0420714,84.41755,20.1423052,32.39072093,185.6512158,63.43430011,186.49396,185.3979591,185.3196302,73.0846013,184.28817,186.6998287,184.1524768,117.2726078,187.183769,65.7187282,186.7602412,204.9252623,208.5993555,190.2360967,186.488196,183.7767889,186.697872
