0,2130.75464
1000,2130.75464
1000,2008.077875
2000,2008.077875
2000,1824.286181
3000,1824.286181
3000,1470.557001
4000,1470.557001
4000,1104.314344
5000,1104.314344
5000,2248.738852
6000,2248.738852
6000,2369.404523
7000,2369.404523
7000,2855.977669
8000,2855.977669
8000,2733.077448
9000,2733.077448
9000,3012.060949
10000,3012.060949
10000,3010.385037
11000,3010.385037
11000,3020.999147
12000,3020.999147
12000,3031.724984
13000,3031.724984
13000,2787.712183
14000,2787.712183
14000,2371.974255
15000,2371.974255
15000,1713.229073
16000,1713.229073
16000,1005.547258
17000,1005.547258
17000,1223.751013
18000,1223.751013
18000,699.5257091
19000,699.5257091
19000,722.2063863
20000,722.2063863
20000,356.7458217
21000,356.7458217
21000,391.7165208
22000,391.7165208
22000,658.6334542
23000,658.6334542
23000,292.2790697
24000,292.2790697
24000,132.7322379
25000,132.7322379
25000,473.2775761
26000,473.2775761
26000,240.7727045
27000,240.7727045
27000,654.2760827
28000,654.2760827
28000,1287.435673
29000,1287.435673
29000,1396.258232
30000,1396.258232
30000,2089.862385
31000,2089.862385
31000,1516.812175
32000,1516.812175
32000,2198.573217
33000,2198.573217
33000,1028.8983
34000,1028.8983
34000,2684.81118
35000,2684.81118
35000,601.7641704
36000,601.7641704
36000,2757.210582
37000,2757.210582
37000,2915.081502
38000,2915.081502
38000,2281.363274
39000,2281.363274
39000,1670.549178
40000,1670.549178
40000,1876.909821
41000,1876.909821
41000,1425.53083
42000,1425.53083
