1,4,5,6,11,13,14,15,18,19,20,22,24,26,29,41,43,45,46,49,52,53,54,56,57,62,63,65,66,67,69,70,72,73,76,77,79,80,81,87,88,89,91,92,94,96,97,98,99
13.02162,136.7269,182.30246,65.10814,39.064824,143.237754,71.61883,156.259376,84.640438,91.15124,32.554042,58.597453,71.61885,26.043227,13.02163,214.856484,123.705244,182.302492,143.237647,208.34565,123.705306,117.194508,208.346205,39.064914,110.683716,143.237726,65.108128,39.065526,91.151334,175.791736,188.81397,91.151342,19.532473,78.129748,123.705354,169.281658,71.61968,130.21762,136.726964,6.510888,52.086489,136.72698,97.662184,71.618986,123.706245,182.302497,65.108196,6.510899,110.68362
208.34564,253.92175,84.64046,182.30317,299.496824,143.237628,182.303915,169.280976,52.086419,169.28282,136.727031,149.748653,266.94285,208.345897,279.96473,117.194442,247.410884,91.151292,169.280894,104.17285,169.281383,182.302994,26.04331,260.432114,208.346238,149.748526,227.878128,175.791732,169.281537,117.194468,84.64054,71.619581,221.367346,143.238414,130.21754,169.288678,253.92136,97.662162,97.662164,240.899776,104.172978,84.64058,260.432184,32.554186,169.28099,45.575697,156.259396,260.432198,169.28091
357.39812,132.78016,49.9261686,182.625467,106.3548824,149.7863328,182.8807065,167.4430576,5.302572909,170.0443382,280.911742,335.064646,205.56905,183.0630047,52.9754593,88.97623962,248.3208584,92.5573892,170.3682917,90.7721305,171.2277783,185.4851154,40.94180105,262.4659727,208.3850758,147.9220326,273.9433504,322.388432,167.6065837,109.3325933,83.0363287,72.70611381,268.2773403,248.7507414,130.0226454,168.9329858,179.720848,269.462291,102.0601102,115.6508376,102.8182178,92.479608,151.4803112,168.3407423,172.3283145,62.40349673,157.6713378,144.6223799,328.23611
185.1947482,188.544685,178.970696,181.329697,183.0691432,151.5723528,180.3130865,170.4095276,8.38973638,167.404572,194.0682721,185.7315653,183.1440675,187.8227723,176.533683,165.5705762,246.6126784,100.6250006,168.6262217,3.73112135,168.8236883,182.3930294,3.305343305,189.0862027,209.1257138,146.8170493,183.7269304,188.3088026,171.0010837,16.07627093,88.4547687,85.02510981,182.4646003,196.2052314,131.8701554,169.0458578,188.140448,185.4738591,112.3443664,193.3515068,107.6671879,65.902928,189.1128912,190.6277223,169.1558845,3.85241594,154.2048678,188.7137989,186.455551
185.00562,185.840045,186.756976,182.073587,183.1785812,149.5843754,180.6536665,124.1740432,7.358901409,163.3906562,189.0711931,186.4876953,184.0843875,177.3935413,181.365083,184.5559262,248.6795644,43.01728495,90.5403294,-1.1591162,168.3392283,179.7156994,181.5680766,188.5317657,211.6899238,164.3505393,185.2828904,187.3249126,169.4113237,2.371849112,28.4985313,138.0841342,185.1675003,187.4747214,140.9259447,117.2134928,184.177098,184.820862,38.9322364,187.0510268,105.1495978,194.713639,186.4026092,192.6933123,164.6560545,162.2282267,154.4253978,184.5614289,182.852121
186.146752,167.796515,184.95302,180.382797,185.2397412,148.5099028,179.04143,191.1568276,9.38313538,7.70488452,185.7700631,203.1151359,175.8312803,177.3459943,189.309253,184.0224762,94.9384188,184.8972706,182.0196317,4.07952175,166.8765983,177.5388694,189.8906105,184.0091527,207.1604338,73.2195193,185.5041904,186.4115566,168.3833437,2.321472848,157.192224,170.6969567,178.2716673,184.6565514,30.43753393,108.7499658,188.690408,183.2882391,184.3447302,187.1670168,103.7644178,186.926049,183.4698092,208.3358523,165.2857545,181.7057967,157.7519378,185.027637,186.072181
182.859852,186.978225,184.311756,179.833667,189.6737932,147.8716528,177.5001665,185.8775016,4.065581871,180.689032,183.9094842,182.4584892,187.0940625,180.6222397,185.981553,196.622762,182.4655284,184.2208306,184.0385817,12.33150025,162.8393283,173.1711294,186.2049005,184.6429727,23.18699038,191.5621793,187.069128,187.4448226,168.3378937,0.561695,185.486957,188.5488071,181.2746003,197.1623377,32.02135447,33.74854658,178.487298,188.0937791,185.6755102,205.3351841,109.0664278,185.517129,180.4695919,184.9795923,153.0935645,186.2262667,328.351596,183.454036,184.313801
199.390442,184.284365,178.067026,178.884247,183.9479032,150.2209228,174.0242065,187.1790876,5.569048671,184.588772,188.0038631,184.007846,184.3335475,178.1312983,186.074683,188.4502262,181.7462784,186.5422906,185.1370994,192.441925,69.82201183,48.70678285,185.5026405,183.9710527,171.7629238,188.1238593,185.7913404,187.9300926,168.9116137,0.132917,187.436957,187.4242557,179.7732403,184.3337614,-16.52536,189.5886458,185.955328,186.3736081,192.7405202,187.3998288,111.9488579,209.13219,185.6171879,185.8790223,17.56517545,187.4007667,186.4104178,187.8504789,184.121541
187.07034,184.874115,183.969476,180.627007,185.3227932,147.4445054,173.0173565,153.973032,12.89924609,185.037152,187.3487331,186.284046,173.0828575,177.4223943,185.269003,186.4045562,185.9915584,189.0527106,187.6503294,181.139495,182.0978383,188.1964694,199.9815505,184.4066127,188.8029138,185.2291393,194.7780786,194.1813487,170.445837,3.25715848,196.818237,186.3195381,181.7550403,184.0420714,32.39072093,185.6512158,186.49396,185.3979591,185.3196302,184.1524768,117.2726078,187.183769,186.7602412,204.9252623,208.5993555,190.2360967,186.488196,183.7767889,186.697872
